"","loadings"
"SERPINA9",0
"CCT2",0.0053625052274415
"WWC1",0.00316379553188373
"ZFYVE9",-0.00393809101164944
"SCRIB",0.00524586853572682
"DNAJC25-GNG10",0.00159801359427621
"ZNF552",-0.00350872490625599
"GLYATL3",0
"LAMC2",0.00656126934999138
"MYBL2",0.0053335980278993
"TMEM106A",-0.00589611549203908
"NACC1",0.0018684222986888
"GPR3",-0.00178438531361457
"C20orf78",0
"F13A1",0
"TNFRSF8",0
"VMO1",-0.00215419930630107
"EXOC5",0.000448012566103352
"MAU2",0.00239571319361153
"RIMBP3B",0
"CD207",0
"CCT4",-0.00407345782031827
"E2F2",-0.00216789933953506
"FAM189B",0.00239176241404108
"PPPDE2",-0.0020016883804702
"YTHDF1",-0.000680956472380961
"CPNE7",-0.000794961468414595
"STOX2",0
"CLEC10A",0
"NAT8",0
"LYRM1",-0.00548091599682306
"LILRB2",-0.00786997351085409
"ADAMDEC1",0
"FAM96A",0.0108525447930364
"ZNF704",-0.0130570451309039
"ENPP1",-0.00378223930307761
"PSMD10",0.0071692112172247
"FIBP",0.0124030573734619
"CYP7A1",-0.00250589023555854
"TOR1A",0.00327262349652069
"TNNT1",0.00738334765249659
"TMEM177",-0.00190482240003222
"PAX9",0
"RNASE11",0
"MTFP1",0.000540047470228631
"POLI",-0.00977924026467101
"LEPREL1",-0.00313447909247194
"ITGB8",-0.00677341135691332
"MECOM",0.00106236294113618
"RPS25",0.0261788727727343
"MRPL1",0.0172949935905369
"NKX2-2",0
"UNC45B",-0.00495121654014852
"BMP8B",-0.0133694662469231
"DPPA5",-0.000334193303118933
"KLHL10",0
"IGLL1",-0.0068349835040176
"ADCY3",0.00124491943770054
"OR7G1",0
"CAMKMT",-0.000734106539389621
"MAN1C1",-0.0027696356152583
"FAM194A",0.00147097900097743
"MAGEE1",-0.00309047400271607
"ZNF764",0.0086730610062921
"FCRLB",0.00333551420245856
"CNGA1",-0.0139493490421655
"SMURF2",0.0156851757683658
"KLHDC7B",0
"RTP3",0
"VAX2",-0.00110620152681037
"FCER2",0
"RFK",0.010799608729204
"GUF1",0.00223933259908486
"ATG2A",-0.00508331641135698
"ART1",0
"GRIN2C",-0.000230674409917974
"PXMP4",-0.016404723479498
"HOMER2",0
"ATP5J2",0.0184436663493485
"IFNA16",0
"HOOK1",-0.00282699538458283
"MIA2",0
"C6orf201",0.00584631674195574
"ANKRD30A",0
"KIF6",-0.00848254711288505
"LEF1",0.00143020880923852
"HES7",-0.00149063299168263
"SNCG",0.000437238577700232
"PHC1",0.00472555184021024
"HIST1H4L",0
"TLE2",-0.00724540806325565
"ARHGAP35",0.0187375791714818
"FAM218A",-0.00279528277222124
"CLLU1",0
"LRRN1",0
"KCNH7",0
"WBSCR28",0
"BTNL9",0.000744604747568476
"WRAP53",-0.00124586689088704
"GPR45",0
"POU5F2",0
"IL34",-0.00337381409666352
"KIAA1033",0.00246459689358084
"HAND2",0.016820964995597
"MRPL15",0.0188502476845624
"PPP3R2",0
"CRTAP",0.0110203704231722
"FASTKD1",0.0121616797755676
"ANKRD30B",0
"TET1",-0.00136995396777366
"PLCB1",-0.0030121494030048
"CES1",0.00436803675946262
"CCDC129",-0.00859619514797819
"HIST1H3D",-0.00213015822746825
"TJAP1",-0.00675636986420034
"RRAGC",0.00107895948899861
"HDAC2",0.0146761886645627
"MFN1",-0.000965454575513191
"E4F1",-0.0033193864002444
"AHCTF1",-5.65743965170551e-05
"C11orf93",0
"ATP6V0D2",-0.0182662326578438
"FAM150B",0
"PLCB2",0.000788171403411431
"SPTBN4",-0.00246648665282723
"SLC45A4",-0.00166914046480154
"CSNK1D",2.75154285792373e-05
"METTL21C",0
"KRTAP9-1",0
"EGFLAM",-0.00318399919079035
"AP2A2",-0.00438013548777058
"INHBB",2.98090460466191e-05
"METAP1",-0.00242550947762217
"LOC100507003",0
"BRD3",-0.00752752225224455
"VWA5B1",0
"B3GALT2",-0.00151711058938793
"C3orf27",-0.0209860564136029
"NARR",-0.00127347993945768
"LTN1",0.00144721847468824
"RPL9",0.0223769478751432
"SLC47A2",0
"KCTD12",0.00156949408115573
"CFTR",0
"KCTD21",0.00599133667679207
"COPS4",0.00401276690880002
"CCL18",0
"RPRD1B",0.0011694034762167
"COL13A1",-0.00107496813358273
"CACNA1H",0
"PIK3R4",-0.00272216848669234
"ACER3",0.0022944576441959
"NFATC4",0.00322456313498862
"SULT4A1",0
"ARHGAP21",0.00572607228646029
"GLYCTK",-0.00337276224239752
"CDK4",0.0125722643498571
"ZNF219",-0.00276537281878559
"FNTA",0.00409924553936676
"NANS",0.00165062407036655
"TOMM40L",-0.000707132618687398
"SLC43A2",0.00188915778593066
"LOC100507341",0.00085755143630361
"SIDT1",-0.0116772405835129
"LY6G5B",0.00598583528365692
"AADACL4",0
"KPNA4",-0.00300481131794699
"PNPLA4",-0.00583288073844537
"GOLGA4",0.000455684509553399
"TM2D1",0.0124720257182348
"MTHFD1",0.00465283072374551
"UGT1A5",0
"SKA2",0.0085449770399698
"MAGEA11",0
"PURB",0.0102930054834341
"MTMR6",-0.00352670351709559
"FAM219A",-0.00696336171690006
"PRR18",0
"FLCN",0.00257649404427238
"DCC",0
"ZP2",0
"KRTAP4-9",0
"PBX1",0.0184468939675354
"ZNF668",5.19483844028141e-06
"BTBD2",-0.0025028616044603
"PROX2",-0.00458820525771126
"ZNF577",0.00571689366655036
"ZNF101",-0.00259897568475917
"MAPK15",0
"KRT1",0
"GPR171",0.000259473153919725
"MYO3B",-0.0180506091015598
"WBSCR27",-0.00264693335110314
"ACLY",0.0108810483752529
"BIVM",0.00311964727061391
"PCBD2",-0.00619503117420175
"GCA",-0.00153005031765906
"DOLPP1",-0.00196767976394675
"OR5AR1",0
"VRTN",-0.0128861446041996
"GPER",0.00556338148768584
"RWDD4",0.00750674547666075
"OGT",-0.00448136222032781
"MS4A3",0
"PRRX2",-0.00540252746847705
"TAS2R50",-0.000394215233570857
"TMEM211",0
"UBTFL1",0
"IYD",-0.0195375133144864
"WFS1",0.0104283752538419
"TEDDM1",-0.00526985596519586
"PDCL2",0
"SGCG",0
"INHBA",0.00495637407086921
"BARD1",0.01566352645924
"SARNP",0.0145155588638771
"E2F7",0.00305901712725873
"VAMP7",0.00151910681639146
"LMAN2",0.00326046956923822
"SARS",0.00940788568396681
"FAM169B",-0.00956318952398949
"LARP6",0.0197094030526358
"IFNK",0
"MRPL34",0.0101320922941399
"FAM104A",-0.00282734352625519
"PLA2G4E",-0.00963553799216329
"ELOVL1",0.0199470453487518
"FBXW11",0.00594465771167476
"PCSK1N",0
"PHOSPHO2-KLHL23",-0.00157630734467466
"CLCN5",0.0156495772204065
"C8orf40",-0.00303548624630012
"FBXO34",-0.00169766178661945
"PLSCR1",-8.91174176036087e-05
"MGLL",0.0248689367902546
"KLF14",0.00657394606296596
"C14orf178",-0.0177494320567681
"QPCT",0.00487528641175154
"CDK2",0.0147747356644678
"CRYGN",0
"PHKA2",-0.00410551929608106
"SYT17",0
"ACSS2",-0.00346192479654954
"HLA-E",-0.00272502019771496
"CYBASC3",0.00585708891422091
"NUP88",-0.00323418317038601
"ANAPC5",0.0103894963049047
"PGK1",0.019634028755304
"MYH1",0
"STX5",0.00494792493127509
"PITPNM1",-0.00421359302727776
"FAM175B",-0.00957272682422407
"MAGOHB",-0.00233946472628675
"ACSL1",0.00117918591500218
"CD300LF",0
"RBM5",0.00119413433312272
"SESN3",-0.00255646827599591
"DCUN1D3",0.0134490533748847
"PDCL",-0.00260965276332133
"ZMYM2",-0.00387892650078584
"ARCN1",0.00590246918617239
"CHMP7",-0.00335721072301387
"DHX33",-0.00423710168674635
"CHRNA5",-0.00597795519762164
"ADAMTS12",0.0177386698629668
"ATMIN",0.01320078945775
"RPL34",0.0263462641438545
"PRAME",0
"UBE3C",0.00424781839952406
"COG5",0.00265762891962536
"SPR",0.00224377532566163
"MPZL1",0.0165243823328956
"UTS2",0
"TXNDC15",-0.00153441907875013
"STAP1",-0.000317295455736581
"PLD5",0
"UTP18",0.00528723254416171
"DISP2",-0.00783969766596942
"BMPER",0.0096724201441208
"OR5M3",0
"GPR12",-0.0151354449119978
"ACOT4",0.00115088737144842
"TARSL2",0.00949814818628847
"PPP6R1",-0.000119348864247258
"KCNQ3",0.00534620779692544
"RANBP17",-0.00159428926614348
"NDUFB3",0.0174311296074912
"UBE2B",0.00393437734241791
"HSF2BP",-0.00712403903355126
"DHX57",0.00827907201769006
"MOGAT1",0
"KHDC1",0.000340080426137688
"ABHD14B",0.0212691264648216
"CNOT6L",-0.00800763410812404
"RPL37A",0.0281616582572216
"LPA",0
"TADA2B",-0.00244864556696394
"ZC3HAV1L",-0.0215002883009997
"BOD1L",0.00968509938127172
"RBM45",0.00207407456651475
"OXGR1",0
"KLRF2",0
"LENG8",0.00748835519913234
"LIAS",-0.00217255807326745
"C16orf90",0
"F7",-0.000619310077038755
"IFI27L1",0.00722175674472087
"APOL2",0.00317527509261272
"NOMO1",-0.00193272507469316
"RPH3AL",-0.0141602044860428
"SELT",0.00904393179369495
"ARSD",-0.0104700317899757
"PPP2R1B",0.000673258918419354
"SLC12A6",-0.00456834002357531
"MOCS1",-0.0041193438941549
"RBPJL",0
"GAGE12B",0
"AFMID",-0.0022037442166706
"ACVR2A",0.00056636092570958
"CYP17A1",0
"SLC25A4",-0.00452798615382842
"TMEM234",-0.0037612000056164
"DCAF8L1",0
"SEPHS2",0.0094140613573679
"KRT7",-0.000861416152317833
"INSL3",0
"HCN2",0
"OR5A1",0
"TXLNG",-0.00208124940619272
"SI",0
"DFNB59",-0.00325442769444362
"PAQR5",-0.000761340117341296
"SLC44A5",0
"C3AR1",-0.00237694530546625
"KRT13",0
"NT5DC3",-0.00298802178676208
"APOBEC3G",-0.00610346135252381
"PRR14",-0.00362578640724771
"DDX21",0.000118798105040137
"OR10W1",0
"GOLIM4",-0.000482797498441624
"CACNA2D4",0
"TRAPPC8",0.00122466132046915
"PPP1R16A",-0.00310166590108312
"SENP6",-0.00629722263832537
"SEMA4G",3.80864489681605e-05
"MAPRE3",0.00315802023394484
"C6orf108",-0.000252901218247298
"RDH11",0.00500480745861791
"SLC4A9",0
"CHRM5",-0.0011335504950615
"GNAQ",0.000422659270487724
"DGCR2",0.000156721520380749
"EYA2",0.00188046449437374
"HOXB1",0
"TMEM133",0.0148140908408931
"DLEU7",0
"CPSF6",0.00702337884115405
"PAK7",0
"LHFPL2",0.0125140611454245
"XDH",-0.0211374214436552
"RAB40AL",0
"STAU1",0.000189058125748542
"CDK17",0.0214896651945552
"SHMT2",-0.00585163067196812
"ZNF654",-0.00515869952446685
"PRODH",0
"KLHDC3",0.000287443183905791
"CC2D2B",0.00133447621720773
"IDH3A",0.00234752283480693
"EDDM3B",0
"ZSCAN23",-0.00218182828865564
"PNPLA1",-0.0183621811051896
"DIO3",0
"CABLES2",-0.00230199599785471
"THEMIS",-0.00620350398774068
"KRTAP10-6",0
"PRR23C",-0.0150611428223153
"GRIK1",-0.011828346809792
"RCAN3",-0.00657507926125909
"CAT",0.00274843083085028
"GALNTL4",0.0010836011225937
"SFTPC",0
"EFTUD2",0.00178044012472679
"DNALI1",0.00298596683513855
"PIAS3",-0.00552890788282635
"MRPL14",0.00511212284012328
"ALKBH6",0.00657588816910982
"JMJD5",-0.0044712743852139
"FILIP1L",0.0111462195862609
"CCDC134",0.00539279455347728
"SF3B2",-0.000538146343445395
"FADS2",0.0067270214167954
"ZNF284",-0.00100527832527552
"DCHS1",-0.00180477500736246
"TNF",0
"RERE",-0.00363251308766511
"RSL1D1",0.016391849712396
"FAM9A",0.0031069711667216
"KIAA1045",0
"COL4A3",-0.00537985884479569
"C5orf30",0.00163633540747404
"GLT25D1",0.00378577486330538
"DPH1",0.00687183545248203
"CSNK2B",0.00901848802791628
"MYOZ1",0
"ATM",0.00178068780761871
"PTP4A3",0
"MAP3K6",-0.00264188468370187
"SRP54",0.0139086117432172
"LDB2",-0.00778766654941237
"TUBB3",0.00541648042523955
"PDLIM2",0.000392347099754805
"ZNF107",-0.00790942049929372
"LOXL3",-0.00319153263717898
"SESN2",-0.0065357334000859
"DAZL",-0.00169911587523992
"CST2",0.00148936631088862
"IGFLR1",0.00318353571594985
"NIT1",-0.00186796027115573
"OR4F5",0
"TFEB",0.0234711356927666
"HIST2H2AC",0.000992821129137451
"AANAT",-0.00828805220202289
"UCN3",0
"AGBL4",0
"KIAA1549",-0.00528913651253419
"FAR2",0.00389618661876851
"HOXD13",5.44611721682318e-05
"ATP6V1G1",0.00845865097832219
"LRIT2",0
"UNKL",0.00217621460798185
"CHRDL2",0
"RAD51",-0.00427813905651176
"MRPL51",0.0216188045592556
"AKAP12",0.0150181263152042
"FBXL18",-0.0177643202741581
"IPO11",-0.000933584693217807
"CNPY1",0
"PTN",-0.00463677329069344
"IP6K3",-0.00299759126174099
"CXorf49",0
"RILP",-0.00127724062806196
"PLA2G6",-0.00797004907779558
"ABP1",0
"PNMA3",0
"KLF8",0.000733571068740085
"DNAAF2",0.00360434849925067
"PRR20E",0
"TBX20",0
"C4BPB",0
"ATG9B",0
"BRWD3",-0.00550965992794953
"RTF1",0.00434133303725577
"RNF148",0
"ISPD",-0.00639325159272406
"LLGL1",-0.0102994810554595
"WDR46",0.0026409986161663
"DHTKD1",-0.00297866234205925
"ARSG",-0.00152580173334572
"GCLM",0.00122878188091761
"ZFC3H1",-0.00503481238639456
"GPR68",0.00605207830854732
"TMIGD1",0
"PPP1R32",0.0014018427981075
"PRKCI",0.001824254575193
"FOXF1",0.00635296530438158
"MMP21",0
"CD83",0.00758006918955411
"ASCL2",0
"THAP1",-0.000639160526586666
"MT1H",0.00283220554036026
"OTOP3",0
"IPO9",-0.00433650080772898
"KCNA7",-0.0261294081939947
"KRTAP2-2",0
"GALNT13",-0.00572277600360781
"IFNA17",0
"SATB2",-0.00348353290716825
"LOC100288255",-0.00506402214755044
"C10orf125",-0.00141306968010439
"C8orf22",0
"STK35",-0.00153261697558828
"SYP",0
"SLC17A3",0
"IMMP2L",0.00238980492809779
"ADRBK2",-0.00469617987999203
"RAB41",-0.000916417890717478
"CCDC62",-0.00364792914393392
"CYP21A2",0
"OR10K1",0
"C11orf75",-0.00779775564202211
"DYX1C1",0.00296347633996539
"OR4M2",0
"FIGNL2",-9.91082998350474e-05
"MTAP",0.0052009451818166
"IQCF2",0
"TMCC1",0.00255787445931976
"FAM177B",0
"TNFRSF25",-0.00713708962331042
"ZNF331",-0.00769022992596894
"NSD1",0.00483868976799244
"GZMH",0
"ZFYVE19",-0.00072348984487318
"MCART1",-0.00453201938560708
"FOSB",-0.0117835881180186
"DMRTC2",0
"TBX4",0.00631477165245025
"DMGDH",-0.00087401261863891
"PASD1",0
"HTR7",-0.000781675193857415
"G2E3",-0.000852757627690737
"PATL2",0.000363142585646483
"DSG4",0
"OMG",0.000917247156438573
"CMKLR1",0
"SLITRK5",0
"C20orf27",0.00252138617189492
"SHROOM4",-0.0152634846532171
"ZFHX2",0.000679639033077703
"CPSF4",-0.00133505218126621
"LY75",-0.00573458783679967
"LRRC16A",0.0103939999325487
"RNF126",0.00141287097476536
"SH3RF3",-0.00144130239111543
"RETN",0
"SAP30BP",-0.0021850574057565
"SCD",0.0157088380603078
"XKR8",-0.00492799306530417
"HEXB",0.0222513501418293
"ZNF865",-0.0176979653095045
"UBE2E3",-0.00299467148681599
"ANAPC13",0.0202937978504138
"HSD17B6",-4.12875163643164e-06
"CBWD2",0.00282197195942333
"RPS7",0.0146959774827452
"C7orf69",0.000719780900266273
"MFSD1",0.0208549638501345
"CCDC85C",-0.00217397477680906
"HTR3C",0
"TRPC5",0
"NHSL1",0.00102312930499169
"KCTD4",0
"ATPAF1-AS1",0
"WIBG",-0.000817083905263618
"OR52B6",0
"CYP27A1",-0.000531449069794893
"OR6C65",0
"PTGDR2",0
"PIK3C2G",0
"ANTXR1",0.0054572715995806
"TEF",-0.00154843289586261
"NXPH4",-0.00254051920334201
"RPS27",0.0230994321490975
"OR2G3",0
"ASCL4",0
"BCAR1",0.0113697549893164
"WBP5",0.0130349924347885
"LYNX1",-0.00444691970498851
"SH3PXD2A",0.00127942580092859
"CD79A",-0.00133508784841355
"EIF3CL",-0.00136048646422186
"CPXCR1",0
"NAPEPLD",-0.00115307031995453
"OR2M3",0
"MAPK12",0.00304804467779255
"FBXO9",0.00280243655988547
"FBXO39",0
"DDX43",-0.00703592506012208
"GJB5",0
"PILRA",-0.00234161684998402
"ICOSLG",-0.00270956945586802
"FABP4",0.00305007308294361
"HEPH",0.0127195249495721
"UTRN",0.00367061306645331
"RPL6",0.0228510159155001
"MYF6",0
"TOP3A",-0.0127644470797981
"JARID2",-0.00258841736010626
"C5orf52",0
"LYST",-0.00494154047492623
"TSSK4",0
"CTR9",-0.00196992778124133
"PTGES3",0.0131023336087519
"MICALCL",0
"ZNRF1",-9.75134816942977e-05
"HOXB3",0
"EML4",-0.00249512548685647
"GDA",-0.00114673686470692
"KBTBD7",-0.00275425143506817
"IL18R1",-0.00192140464746421
"ARF3",0.00753527968639411
"GPR97",0
"TOMM5",0.015018155861895
"CEP97",0.0107256099347873
"CARD17",0
"C17orf100",-0.00776863481761668
"RBM48",-0.00524495699862107
"GDPD3",-0.00064757761234167
"ST6GALNAC5",0
"VHL",-0.00271518575547078
"BCAP31",0.00824932350542207
"HRH2",0
"TTC36",0
"LHFPL4",-0.00570939685650529
"GPR150",0
"TUBGCP6",-0.0036325603727078
"CRYBB3",0
"LOH12CR1",-0.00110366068190724
"MAP3K9",-0.024443146908517
"C19orf10",0.00433880631241621
"CCDC13",0.00829536667664012
"GPR113",-0.000925577985872658
"CDCA3",0.00392753898178737
"DLGAP5",0.0046370021037358
"MARCO",0
"GIMAP1",-0.0147196709478684
"TAL2",0
"ZNF543",0.0118250418248951
"GALP",0
"FAM188B",-0.0017553613818412
"CLEC12B",-0.00582542738550249
"ETV5",0.00516866385209975
"BCS1L",0.00191271513063405
"CD1A",0
"C1QL4",0
"VPS13B",-0.00269899999401835
"DCP1B",0.00506189820690356
"LOC650293",0.00148936631088862
"ABCB8",0.00526230100413908
"RAB23",0.0101373021382054
"RPL38",0.0154415781123521
"PEX2",0.00160859057455922
"METRNL",0.0139316080491229
"GNPDA2",0.00598911358991356
"CXorf51B",0
"OR2A1",-0.00281854484398708
"OR6B2",0
"TMEM141",0.00643322490916526
"DCAF6",-0.0121479468715032
"FAAH",0
"PLA2G4D",-0.00655014412079398
"ZNF804B",0
"MDK",0.00011863022245809
"GYG2",-0.00350319862794359
"GGNBP2",0.0085573491564542
"TMEM105",-0.00995367241910112
"DLL1",-0.000707200576578028
"KCNE2",-0.00444514795837968
"SASH3",0
"MMP28",0
"RUNDC1",-0.00766009454245181
"ACSS3",0.00788809102638308
"ARFGAP3",0.00419709052461834
"MATN1",-0.00316297067827997
"USP24",4.37534186298197e-05
"GRAP2",0
"CLEC9A",0
"VPS37C",0.00106926641386891
"ALDH18A1",-0.00333046068450438
"BARX2",-0.011735492736302
"OR2W3",0
"C18orf26",-0.00320292270450496
"HOXA10",0.00291937958664446
"MLANA",-0.021824026874207
"GABRG2",-0.00638131045848986
"SNX18",0.00371690046974318
"OR8U8",0
"ACACB",-0.00610158595159791
"NAF1",-0.00415227337927633
"EDARADD",-0.00269632640421087
"LPIN1",0.00256543750380069
"SLC13A3",0.00585545265900244
"IL13RA2",-0.000208205578679244
"EBLN2",0.00125784326438771
"CCL4",0
"FAM75A6",0
"FBXW7",-0.000353119619512445
"OR5P3",0
"MLLT4",0.000966477591993806
"ZFX",0.00179481735859539
"DTNA",0.00579106617062811
"GIPC2",-0.00608508754125376
"ZRANB2",0.00363230696064741
"PRDX5",0.00548296428161713
"GPR182",0
"KRTAP4-7",0
"MAPK10",-0.00336384877175168
"LYSMD1",-0.00606678988849796
"CACNB4",-0.0012655946929176
"HTR3A",0
"CLLU1OS",0
"IRX1",0.0083743826497667
"CBFA2T2",-0.00675857330935919
"PRAMEF22",0
"RIT1",0.0142858141388395
"TNFRSF1A",0.013427842701276
"TMEM44",0.00542507208785005
"FAM71A",0
"C17orf39",0.00222762459642175
"SLC25A17",0.0107018898281192
"HLA-DOB",0
"CCL19",0
"CX3CL1",0
"LOC100130301",0
"UROS",-0.000940310599768088
"MEFV",-0.023467623990814
"LOC643802",-0.00332174384294921
"PTK7",0.000338513851732469
"HSFY2",-0.000709047083483826
"ADSL",0.0140419741686313
"TUBB2A",-0.000708036025771182
"C11orf42",0
"ZNF879",-0.00293369009497735
"C18orf56",0.00243188110812635
"FAM180B",-0.00773375205773687
"CENPV",-0.00560724124185323
"OR5AK2",0
"GNAI2",0.016142715142077
"USPL1",0.00411694093334255
"RDH8",0
"DEFB113",0
"ZBED5",0.00297810133947889
"TRIM24",-0.00307067301684581
"AFM",0
"LAMB1",-0.00570108869272582
"FMR1NB",0
"RHBDD1",-0.000223739385977776
"STARD5",0.0223299559510007
"MTMR3",0.000223279085013186
"MOSPD2",-0.00379772749484209
"UBL4B",-0.00287118435378448
"VAV2",-0.00117748559245438
"TEAD3",0.00406228717054395
"C12orf10",-0.00342617647754467
"IGLL5",-0.00762994158076613
"CNGA3",0
"CLTC",0.0214542898114323
"SFXN3",0.019308707722942
"BYSL",0.00415494718859124
"MRPL22",0.00984902482571112
"CDH9",0
"LRRC59",-0.00428036946152771
"MS4A2",-0.0209319323437781
"ALOX15B",-0.00753050023748217
"GPRASP1",-0.00187532493828514
"IGSF8",-0.00268029137257414
"CSF2",0.0133203557737541
"CCNB1",0.00477774583900766
"SCGB1C1",0
"HCK",0
"SRD5A1",0.00119425092387916
"NDUFB1",0.0218752131147817
"CDC20B",0
"USP11",0.0194149744157405
"C15orf44",0.00138803465087137
"CRTC2",0.00150812582572989
"C20orf160",0
"MYH3",-0.00236243998921946
"C7orf45",0
"MARCH7",0.00358523529667066
"C17orf80",-0.000928109198702809
"FAM214B",-0.00329003296888898
"PTPN9",-0.0022567826107312
"ATF3",0.0105551363410654
"CHRM1",0
"PKN1",0.00221686027010466
"CCDC154",0
"EVX2",0
"C2orf84",0.00434124642733987
"BCAT1",0.00744627375163417
"SLC2A13",-0.000979340407507285
"SLC46A1",0.0103958770983379
"EXOC6B",-0.00319166835773093
"FGF12",0
"FYTTD1",0.00589300935464247
"TWIST2",0.00201345596079639
"TM4SF5",0
"OR4X2",0
"FAM46A",-0.00224772478803101
"RRAGA",0.0181906804599517
"PYGO2",-0.00339290319010889
"OR13C9",0
"VAMP1",-0.00301409941554391
"GPR158",0
"ABHD5",0.00109070282536805
"FXYD7",0
"HLA-B",-0.00351866637104767
"ATOH8",-0.00100485789716651
"ERBB4",0
"TMBIM4",0.00276189331269841
"ZFAND4",-0.00168869041903069
"NDUFS1",0.00443003829253959
"RER1",0.0122308957757886
"SPRR4",0
"COQ7",-0.00108887782102854
"KLHL31",-0.000292739740407614
"DR1",0.0142526167387998
"CUL2",-5.9248286992652e-05
"NDUFA8",0.0131784301020394
"RTP1",0
"VWCE",0.00152275550802672
"NEUROG1",0
"ANKRA2",0.0179633512296482
"IL8",0.00209056662682084
"FLJ45513",0.00484160975688034
"PIWIL2",-0.0107740090196759
"RYR3",-0.00280128729128073
"FAM195A",-0.00663490597313182
"ELF4",0.00138643685428651
"CHD2",-0.00785657594649982
"PAPPA2",0
"LOC339862",-0.0109509988374767
"LTBP2",0.00427635469650533
"C16orf96",0
"ZNF672",-0.00239807837983782
"OR5B3",0
"STX11",-0.00498403803363867
"USO1",0.00530957909919119
"CDKN2A",-0.00167220471354851
"SLC16A12",-0.0201547811648928
"ANO7",-0.00264530094284055
"TNFRSF10A",-0.00352630887259614
"TTC27",0.00855932301980001
"FAM125A",0.0065182212712721
"BRP44L",0.00311113282406766
"STK31",-0.00238141551070024
"RASA1",0.00163043874024968
"GATM",0
"PI4KA",0.00193666421322067
"SLX1B",0.00508463204853115
"OSMR",0.0126198696997166
"LOC154872",0
"PDK1",0.0189449482790523
"NUAK1",0.000836689888945291
"GPR25",0
"SPG11",-0.00221576679380371
"DARS",-0.00624438378511934
"RALA",-0.00388733676576999
"LYPLA1",-8.16745384494626e-05
"AOC2",0
"FMN1",-0.00630893757048862
"MAP3K8",-0.00170167627054114
"TTPAL",0.0024852987984866
"NUCB1",-0.00359317723338039
"LRRC17",-0.00531702330092124
"NME7",0.000420686788291148
"NUMA1",-0.00197124493100304
"C12orf34",0
"OR51I1",0
"RBM14-RBM4",0.00496520509304081
"ANKRD13D",-0.0025277751735443
"LRMP",0
"C2orf18",0.00398046640204658
"PDPN",-0.0050010174968175
"HLA-DQB1",0
"SEC24B",-0.00366196881871249
"AK2",0.000745305116106522
"STRAP",0.0149087413746473
"MRPS6",0.00987431410554791
"LAPTM5",-0.000916417890717478
"DOK4",-0.00667201831901984
"HSD17B8",-0.00445625512409444
"ZBTB20",-0.0105617608354975
"ARHGAP4",0
"ZDHHC6",0.0067216477278028
"PSKH1",-0.000647342260011872
"GREB1",-0.008214067947214
"MCART2",-0.00701474397499362
"RNASE12",0
"PYGB",-0.00201531367449152
"SLC35E2",-0.00746416492707383
"KHDC1L",-0.00708721402022643
"MRPS35",0.00464154538006031
"EEA1",0.00334229765395823
"ANXA9",-0.00179753720435634
"TTYH3",0.000823108434104716
"TRIM16",-0.00261881739437977
"NEIL3",0.00116181652096362
"ZNF157",-0.00248561735691524
"ADORA2A",-0.00727665583289199
"SLC16A3",0.00797103853430503
"SLC39A5",0
"ABCC12",0
"SLC17A6",0
"VPS13A",-0.00500550150044529
"CSTA",0
"COMMD3-BMI1",-0.00134550944819521
"GRPEL2",0.00421417249362486
"FBXW8",0.010696747461871
"TNRC6C",-0.00918058870552271
"C17orf107",-0.00224659389401273
"CENPH",0.000569729519421509
"COX20",0.00803685001819629
"SEC11C",-0.000843464523713482
"ING2",-0.00117417950195855
